rmse,mav,var,energy,mnf,mdf,zc,fr,mav_arr_0,mav_arr_1,mav_arr_2,mav_arr_3,std_0,std_1,std_2,std_3
0.6017800802550813,0.3615534057834763,0.36215133670303556,10864.177949754363,217.86772100164467,415.43333333333334,12887.0,1.5661988075946978,0.08669628216882433,0.4895863466636691,0.5013222856068462,0.257608848646935,0.18016104073315697,1.0732780821891434,0.9960327092845175,0.44472547695406167
0.3016157452084296,0.23865405959054856,0.090975090260645,2729.161732729089,261.4450265804129,383.4,13911.0,1.2201661732392244,0.04611080584425572,0.2634466337771698,0.3188474926053699,0.21314928996305887,0.07287648753047682,0.413327072171889,0.5135900419244115,0.34229704948293643
0.3097420423866681,0.24605998777015886,0.09594333093289557,2878.203984655934,260.48405494984127,383.23333333333335,13889.0,1.2214579861232384,0.04790808379443224,0.2678202885150722,0.32801692120677023,0.21944120137918535,0.0772199628089184,0.4273984675531834,0.5310204884004524,0.3522910430159912
0.3507561858690916,0.2824986614375541,0.12303400305886802,3690.8970577629816,259.26581696808444,386.56666666666666,13612.0,1.260489438144245,0.05598847539684481,0.27929015866196943,0.38853766688893676,0.24806932132506698,0.08948880774628011,0.45765835812933636,0.6185469551587629,0.3985986653328661
0.3767419304935665,0.3092085615428176,0.14193921349913594,4258.034465760579,287.1295755953046,376.23333333333335,16875.0,1.0133660621474643,0.048553852136342564,0.22239852662167567,0.3531263206874763,0.33384805920893723,0.07918532178876701,0.3615522828180761,0.5714969746914546,0.5236440453845631
0.37604306485324934,0.3080587383525113,0.14141310039423824,4242.2515987267525,311.19255608643465,377.7,20048.0,0.8797333516575108,0.04151943694772791,0.21166010408948854,0.28080829559443904,0.37661175563747057,0.06802181416118928,0.34342112162941135,0.45339816743342465,0.5864887319910544
0.4775817963561144,0.34117611451652397,0.2280919752765757,6842.5311663219945,275.923726045582,381.7,19694.0,1.0596571961560497,0.05273511927562703,0.28135905932769534,0.32539285211180596,0.38086770263468395,0.11330206056602686,0.6706727061634637,0.6287000664881738,0.6043005883463355
0.30067296007424815,0.22743430650752636,0.09040724249456024,2712.1268675943124,194.73086952665471,427.5333333333333,9497.0,1.580050385649438,0.07765031516399416,0.4182381008311529,0.3001968676107407,0.1132040147274248,0.1296723673013875,0.7028677412725829,0.49745210992983463,0.18552015942521874
0.2992508189992883,0.22028942946095162,0.08955403780633836,2686.5315801523443,191.81250238599822,429.96666666666664,9416.0,1.5994227700751775,0.07583718013914528,0.40819147094408254,0.29240759021488616,0.10540748443649296,0.12990712171503432,0.6986710826188428,0.48996456631498925,0.17434525790231004
0.335493042119905,0.25111551122732556,0.11255933328864462,3376.66743932605,184.03161256046613,438.8,8508.0,1.6834220591207343,0.082649605639925,0.50422534977195,0.3209163849525294,0.1015463754514485,0.1371084945744462,0.8425508879836945,0.5381822831382473,0.16882109807588552
0.31699076844082813,0.2369673549494497,0.10048649682660094,3014.494418301201,185.13728534469814,439.2,8453.0,1.682448062934171,0.08257522257879436,0.46769116659188376,0.3102925985059441,0.09547058499466644,0.13753129099029235,0.7741916730248759,0.5129183238258814,0.15804847220648868
0.31228638174303,0.2377174545557105,0.09752603508998979,2925.6835266646035,185.98237403864727,437.96666666666664,8501.0,1.6860068350785244,0.07922015942495346,0.4747494418652466,0.3068706565728105,0.0974378092782092,0.12889117005520387,0.7688083552285897,0.5018221031682972,0.16102599634655929
0.3136102067553776,0.24077572274969633,0.09835464026915965,2950.54085343452,189.71316118253714,434.1666666666667,8871.0,1.6421283058318072,0.07810467253336757,0.46164059765396687,0.31746633444139855,0.10693655445016495,0.12655212679495131,0.7577209685851394,0.5216460411049699,0.1743456385734733
0.332556518963393,0.2508465892131622,0.11059752488921253,3317.8151491514864,191.55137338439013,430.8,9206.0,1.6061014962824323,0.08318052894859687,0.4788973586063207,0.3267195116424584,0.11785821065758284,0.1391247787241638,0.7861110453749789,0.5438102844925566,0.19342295581472047
0.41583027586779303,0.29764217268393284,0.17292058234769644,5187.444549848546,180.77132736403078,443.5333333333333,8535.0,1.7528212009964268,0.08934486177905415,0.5842826716245199,0.39313936839704244,0.11654186738122456,0.14987454413450293,1.0123142943835464,0.6697151939763424,0.19683457546504263
0.3485942645481475,0.26607248239828263,0.12152201200959749,3645.538838275915,184.63471487578778,439.6333333333333,8463.0,1.672272135516029,0.08113910390742217,0.5289292384557361,0.34244841742251586,0.10795757015901583,0.13161191186158877,0.877008516986819,0.5627402369876665,0.17833521215293524
0.3434024336339846,0.26314946396880495,0.11792916239782311,3537.7569427722956,186.13358349125585,439.5333333333333,8513.0,1.654033746117481,0.07333251335701663,0.5058485664460606,0.3529224912600479,0.1092775086635153,0.11965853937321887,0.8298112774783963,0.5783276105564503,0.1792194120803347
0.3491856429320935,0.2663300365166034,0.12193467771915678,3657.918396896984,190.87240506449538,433.56666666666666,9076.0,1.5712593280116278,0.07827598591709417,0.5163213602613138,0.347668078591898,0.12250034648224566,0.1297181616028508,0.849833846354668,0.568654881468371,0.1988217436049223
0.3382494389342493,0.25930507812860987,0.11441649682256187,3432.3804881800334,206.6128465077063,423.23333333333335,9840.0,1.5321217355366497,0.07568873227515667,0.497979254909767,0.3262293875847294,0.13900683343443462,0.12412847555738162,0.8248817855544498,0.5352751033299051,0.22222288662647569
0.337054356274756,0.26105321916054713,0.11360942606465896,3408.169172513704,211.20506524872536,421.8,9824.0,1.5648034953127716,0.07381944229857752,0.4993530957645967,0.3263923401820706,0.14265735434904714,0.119614314059036,0.8068284139857989,0.534755668352987,0.2270471628946856
0.4550375370342227,0.32632916037911136,0.20706606231224872,6211.774803305149,198.7533576341958,433.4,10578.0,1.7321061823030341,0.09382312369684835,0.6220908402970863,0.41987247360454033,0.15966904465783777,0.1612752423673629,1.080675062573897,0.7319546152898503,0.2586467096977892
1.5737548794577894,0.6789852000595433,2.476786980183207,74301.13261851603,256.26254531060994,391.9,14519.0,1.1966406788870638,0.14315947563594758,0.6829948983906992,0.9750014132813858,0.6006388462073176,0.3142021634751875,1.5973431803182034,2.4290804202988108,1.5193863576861222
2.068514085958633,1.0419064340639204,4.278893153581066,128362.5157142784,260.12063493714226,389.46666666666664,13037.0,1.1858055420326539,0.2644651523003671,1.117531797444476,1.5493301350791029,0.9186849941543705,0.4855997308656663,2.1453126915123355,3.217191591061188,2.129912506618956
0.7061966575890971,0.2847994262694407,0.4987303435347969,14961.411575700371,251.75168342173995,395.46666666666664,16485.0,1.281625252512625,0.05859762121596474,0.2734126738893578,0.3855978191087078,0.26032105567241387,0.14911792733245763,0.7277093993904526,1.099443620249189,0.6462301492377643
0.18812870914694538,0.15074776422753222,0.03539359099166236,1061.7723361588792,299.5899962426984,375.1333333333333,18050.0,1.0011373191646589,0.022309428450063118,0.10139095282824358,0.1600106761011395,0.17114521618535017,0.037030122367013335,0.16588873042945634,0.26336245249477386,0.2720512351845178
0.28826878823337665,0.17381678920861526,0.08310166432501685,2492.9668280861806,275.1774543271697,380.8333333333333,16889.0,1.1117342677584463,0.029357717039580105,0.12261357492191624,0.20489489044558293,0.18735038301104687,0.06291284663055238,0.2628656585520057,0.42964805683365,0.3430421363458854
0.31671726904516945,0.18166693728035657,0.10031317228383971,3009.2948553429073,261.6531310856881,387.1,17113.0,1.2496159535478475,0.030791247571295317,0.13606265101984216,0.2127490571979094,0.19225206167168507,0.06334864208362061,0.33940517905627665,0.4744616504957211,0.34792369541014556
0.2680795797896146,0.1645991751264456,0.07186905673540087,2155.9998330052904,274.46319906925027,380.8333333333333,17520.0,1.1297767561876768,0.026231607734285366,0.11167822014917599,0.1852815909719542,0.18094233516177297,0.05458752893466021,0.23996901770762405,0.4201480956505078,0.30440818919342255
0.21303435106075,0.15685798181132005,0.04538514757012721,1361.5090419562462,294.0219559842351,374.6666666666667,17857.0,1.0156500657455156,0.02455078894343809,0.11049398030972163,0.16744358155396716,0.17654051055613876,0.0452644840635627,0.19588463636870784,0.29780951817846907,0.29314957676295983
0.4185874105441025,0.2345127102200601,0.17522126097471613,5256.462607980509,265.0121776025544,385.2,17158.0,1.2195826202402968,0.04236324277219159,0.22399969916794998,0.28636697955084917,0.23139852140234532,0.08582270762759059,0.4645830268224008,0.637309401351495,0.4469164323575944
0.4413267496811792,0.2666237707484901,0.1947757925105712,5843.078999524625,204.8961757172828,423.0333333333333,10601.0,1.2955979002196403,0.06296058780387946,0.44771297450138026,0.3716591072073452,0.15335435391920535,0.11824773104424136,0.8574603273463116,0.714948084096968,0.2969514183299013
0.5324771086783343,0.40442849941363845,0.28354132264386006,8505.956137993158,211.65250195804202,418.1666666666667,10102.0,1.3185792468220605,0.09683919928503838,0.6726745281777696,0.5624708812629002,0.24329830606575592,0.15599705911736605,1.1083132321321278,0.9230952873232917,0.4038624604987505
0.5467907064883656,0.4139377247872113,0.29899004303681387,8969.402301061378,209.94959062040195,419.2,10106.0,1.3228367803107268,0.09401154053628927,0.6842714086969386,0.5860349727529596,0.24439248923005438,0.15084369229593406,1.1309608446730186,0.9648597593850201,0.4068194419147282
0.5387827426324663,0.40551510932929463,0.29029652030923936,8708.605312756872,206.05099527246165,421.8,9849.0,1.2924487794583268,0.09547196215898211,0.676078417861678,0.5701198031292423,0.23866857762001342,0.1558511528067716,1.1080785849570223,0.9488017763412788,0.4009589426731033
0.535875047035316,0.40780908407900174,0.28717163842304955,8614.861981053064,205.9956447341521,421.8333333333333,9863.0,1.2992427321942632,0.09537188149049469,0.6776356748074115,0.5737969474147752,0.2370339419002243,0.15264272915101132,1.1307355605945357,0.9468188905674927,0.39307580981994994
0.5275313241677978,0.4008164616562158,0.2782985745973834,8348.678939346904,206.88359755408214,420.1666666666667,9974.0,1.3109288595839157,0.09385038923734264,0.6628302858098044,0.566279463174686,0.23510677821314258,0.15131013295464235,1.0639408401153923,0.9373593714433773,0.39036411410864763
0.5288960989679061,0.4006677792710912,0.27974040818374196,8391.932505104074,210.1820187246375,417.8666666666667,10212.0,1.3081897898515835,0.09740877410490999,0.6633197298706366,0.563910134018404,0.23878071792654973,0.15611442331776712,1.0763731376668852,0.9307865927715441,0.3973249695253686
0.5039450737682301,0.37767840163031413,0.2539691030120339,7618.819121258004,220.24471382816725,415.76666666666665,11429.0,1.6214957642484837,0.1185254370593263,0.5336573338086009,0.5630831778068999,0.23604204789291344,0.1950441947948443,0.9001427562808482,0.9481131517730879,0.3827830686908078
0.4252076463689752,0.32544614979427194,0.1808075694496251,5424.046275919303,210.00467086083884,420.6333333333333,10857.0,1.5028161994936864,0.09577217050649717,0.4458435910792437,0.4967518440017115,0.1968502071359272,0.15748327921982205,0.7267429521682485,0.8168170376170669,0.31983783092453627
0.3264108772603041,0.24863993775492468,0.10654761238092068,3196.3218238152394,209.15337953848092,424.76666666666665,10333.0,1.6171143049155108,0.06464870102147124,0.35737534847079916,0.3791013899175767,0.14000579720506465,0.10512835481413108,0.5916199135735778,0.6233716661188785,0.2302764728078994
0.2914096920673635,0.22570428157414238,0.0849224393787749,2547.588258923868,214.4707477177427,422.0333333333333,10387.0,1.574016521741517,0.05394076116162143,0.3247878415211403,0.3403506907219317,0.13013410153561059,0.08800541949429191,0.5126789803261157,0.5582606412480742,0.21159071158577075
0.2780035402120044,0.2165533812413715,0.07728854465522939,2318.5790511122264,214.3606668350777,421.5,10423.0,1.578491536237595,0.051066221442171655,0.31487741230878546,0.32572824157695873,0.12393760868043333,0.08414762979820711,0.5192534637940935,0.5288777967700976,0.2022308916441985
0.27708745293426307,0.21362406701805675,0.07678001590746102,2303.323697207923,211.51384942280424,425.23333333333335,10244.0,1.6246627418929163,0.04976818983994716,0.32304355491035136,0.32085402974613425,0.11787535883438549,0.08145344892436109,0.5279496834715279,0.522141329903377,0.19256556872269853
0.2822423885623555,0.21423765064336361,0.07966342134876195,2389.8229770415096,206.51297437676797,427.6333333333333,9964.0,1.6509568266950616,0.05595582593280569,0.3278992149525167,0.3227739622524087,0.11441238821614906,0.09206818365083969,0.5491922315108845,0.5354495839817331,0.18880743362465702
0.4138427810024427,0.29891568742813096,0.17127155643971706,5137.975421635072,255.2701594345399,389.1,16791.0,1.233569160853466,0.07531388337327657,0.40922245621498066,0.32399416335470926,0.2877736267551413,0.13957270624722554,0.7581499561302623,0.5958091119927289,0.4408727649607547
0.410985705386358,0.32298735651360017,0.16891488052793982,5067.277500957666,245.0193097394663,390.73333333333335,13695.0,1.1677423545103653,0.08496666084358291,0.49402506407068886,0.38168505857267576,0.2708569942624341,0.1382446790555615,0.8185755626944321,0.6261683976070065,0.4211520757951405
0.4083187817451217,0.3211203088296159,0.16672978518532652,5001.72682577461,239.48438864955307,392.6666666666667,13126.0,1.1826470344549016,0.08796168315619292,0.4905419015472089,0.3927855703163774,0.2557919693364078,0.14086930179560023,0.8075590212947349,0.653207505610419,0.4022856515310817
0.4124786894720296,0.32373769316864115,0.17014434074658788,5104.16007805689,235.12489490874356,394.4,12890.0,1.1780740453957612,0.09101648876682415,0.49314504294994005,0.40280604807347764,0.2566594392345709,0.14806434116668352,0.8150383596456505,0.6575346043488757,0.40221649922050234
0.407357081605814,0.3209992947322474,0.1659453234451873,4978.193758032174,230.3208378997533,398.3333333333333,12419.0,1.1926460847308369,0.08901719795151344,0.4889669396395119,0.408510534853023,0.24506948017108712,0.14548600282888016,0.8066320766396888,0.6590481072955304,0.3861429431746215
0.39774560746886206,0.31243545190470834,0.15820684182216813,4746.047047823222,224.43050465224613,402.73333333333335,12007.0,1.2308133306047853,0.09010855651308604,0.471849944104835,0.4117016833497118,0.23075195819807806,0.1485990355149721,0.7858221139090528,0.674168214749401,0.3647675861532401
0.7076878889386865,0.502889838147491,0.5008388427785874,15024.664444514843,202.39771413524994,425.0,9799.0,1.60972268988034,0.13977885871697487,0.8756167222845026,0.6986344429465116,0.26498208062266876,0.23506722006688183,1.4683375058232007,1.202502294471046,0.452390705934433
0.3367765420473621,0.24496784625228324,0.11342222001404578,3402.5531782013595,209.89190557505813,416.76666666666665,10589.0,1.4867525036305507,0.06727535229840048,0.39152812254546904,0.34697587221066345,0.14629130528917175,0.11405029346093247,0.6726214859407337,0.586970649941076,0.24328257656622454
0.3944828226999887,0.30117311170629646,0.15562188480151076,4668.500922160521,206.7146374083219,419.4,9999.0,1.5145439646444996,0.08640651137769619,0.4994679384787462,0.4254958600034424,0.17002155862546875,0.14180431657786213,0.8306740429965335,0.6966912850292423,0.2780981860268284
0.383740948018343,0.2912099723815759,0.1472620239201473,4417.713455580499,208.50927267770743,417.6333333333333,10201.0,1.4931299744756208,0.08581062631331554,0.4866577494395664,0.40583449539911826,0.17009252081515108,0.13972063341587643,0.8069338512752414,0.6667206404619005,0.2787616082709993
0.32440340785755223,0.24454594485267328,0.10524107906556224,3157.1271308878013,214.5953203600615,412.6333333333333,10629.0,1.4537265696534636,0.07041828565873474,0.38886541457463597,0.3435653132965622,0.1503370080308181,0.11634243008175317,0.6474952363791279,0.5729800638525777,0.24867195838322745
0.357616375267228,0.2706176202500525,0.1278937349837703,3836.684155778125,208.19150482129422,417.73333333333335,10234.0,1.4799825680025736,0.08295775541936615,0.4458269635174881,0.37755219663316064,0.15714482832468785,0.1388445016890891,0.7438747930823825,0.6222572596011735,0.2575638951216459
0.360501627847734,0.2694092589829347,0.12996575587272852,3898.8427104259827,206.86556342468464,419.0333333333333,10080.0,1.5204816352569486,0.08115989456074073,0.4645287936455097,0.37248813249076435,0.15189789919255173,0.1335796290752235,0.7734886505770745,0.6145849546991143,0.2505834464515587
0.30053416352239043,0.22359996871614346,0.09032379423724414,2709.623503323087,216.88868139869248,410.6333333333333,11142.0,1.4679766233213678,0.06468633793792815,0.33829144577772785,0.31335047033146346,0.14175165691571057,0.10796235644394028,0.5916975368401021,0.5276849668886491,0.23413427112255844
0.628381875439351,0.3938439243880647,0.39487694394547423,11845.913441420282,192.9656100979739,431.6333333333333,9930.0,1.687987526992482,0.12071033540697153,0.7008644340510582,0.5444618549193891,0.19307660480399266,0.23041472419933146,1.3674770315854294,1.0210509448512146,0.34986277559398743
0.4201150778088437,0.32296060205021254,0.17650256202106485,5294.900358069925,206.24861672133022,421.8333333333333,10013.0,1.5962611966520512,0.08845100198783563,0.5078295055231247,0.4668785818227349,0.17853676528000378,0.14694674051419482,0.8480339072446641,0.7645158549817314,0.2951206111397866
0.3815920376710234,0.29468726906318565,0.14561733712516123,4368.374496417711,210.4595136699184,420.0333333333333,10208.0,1.5924583351104233,0.0807377589228346,0.4619103631563722,0.42480896344226543,0.16487857066976333,0.1321560975650106,0.7500465661486164,0.6959713580982989,0.2707848858405325
0.3913610848192662,0.30855858860988533,0.15316860433105722,4594.9049613273855,214.01002030361062,415.43333333333334,10678.0,1.4679727023205011,0.0805857121967813,0.45823721367373843,0.44514335496597185,0.18583836231706996,0.13190750580653327,0.759936545235104,0.7246274100230784,0.3031815310072883
0.3864028102565644,0.30789150380086316,0.14931210884446536,4479.213953225116,218.21784323983962,412.3666666666667,11081.0,1.4247030365773445,0.08024628995491609,0.4207587998537634,0.4501649713611509,0.19532552022153654,0.13030671560799972,0.6890130039838195,0.7153955097769534,0.3166405865478446
0.3554041829362452,0.2798213014007322,0.1263163437933732,3789.363997457402,214.9128325280391,415.26666666666665,10498.0,1.5050913179080636,0.07649475695484903,0.40926938206335556,0.4043616740638288,0.16925170193070077,0.12444556250997207,0.6573773951748856,0.6592707840346937,0.2769020196806747
